UniqueKey,RECSTATUS,GlobalRecordId,FirstSaveLogonName,FirstSaveTime,LastSaveLogonName,LastSaveTime,FKEY
18,1,"c2fcb2e4-3eba-464b-8f24-11c5b69269ae","CDC\mdb4","01/24/17 14:56:05","CDC\mdb4","01/24/17 14:56:05","804341d4-29fc-4f93-ae16-3bca2b8e7366"
19,1,"fb623fad-52c5-4dca-8ab9-aa904a0e28f4","CDC\mdb4","01/24/17 14:56:06","CDC\mdb4","01/24/17 14:56:06","9751dab5-1d53-4974-b1c7-91e565d0eec0"
20,1,"4202cf53-de8a-458b-983c-0f1f7ab0676d","CDC\mdb4","01/24/17 14:56:07","CDC\mdb4","01/24/17 14:56:07","9bd65ee0-0386-4747-9d2f-7fc1c9654bca"
21,1,"54b9c415-f3f5-4ec2-a6ca-756445cbf10b","CDC\mdb4","01/24/17 14:56:07","CDC\mdb4","01/24/17 14:56:07","a84809f6-146c-4203-8403-bb635ff64620"
22,1,"0b7fc26d-07f5-496d-ad94-8365ac19e327","CDC\mdb4","01/24/17 14:56:08","CDC\mdb4","01/24/17 14:56:08","a9ed61d8-bf49-4c18-8bd6-5113694e548e"
23,1,"b4f69d6e-104b-41b7-981c-4649397d9089","CDC\mdb4","01/24/17 14:56:09","CDC\mdb4","01/24/17 14:56:09","bf5ce770-8d52-4dbc-bcf6-0585458a8105"
24,1,"f2021449-ee97-46fc-b5e5-80deab079fb0","CDC\mdb4","01/24/17 14:56:09","CDC\mdb4","01/24/17 14:56:10","c53f8396-bcf8-466e-991e-b4b7a3597c9a"
25,1,"28f819e8-29b4-45b3-8508-a3dc584f0787","CDC\mdb4","01/24/17 14:56:10","CDC\mdb4","01/24/17 14:56:11","cb447cc1-55b3-4903-973d-8c6f3146df75"
26,1,"d8aa10fa-5243-4317-bb8c-c5bb752c539a","CDC\mdb4","01/24/17 14:56:11","CDC\mdb4","01/24/17 14:56:11","dda02746-88ac-4dac-ac0e-566385f359e2"
27,1,"5e1134f5-75c9-4074-bda0-6fdd7478d96f","CDC\mdb4","01/24/17 14:56:12","CDC\mdb4","01/24/17 14:56:12","e460782c-b8f1-466d-8765-7882940d0bc2"
28,1,"5367a309-19af-4200-9ecd-fc5c12fee62f","CDC\mdb4","01/24/17 14:56:13","CDC\mdb4","01/24/17 14:56:13","e7071191-7395-4f91-b8f6-aad94f7e6335"
29,1,"fc8aa128-9498-452d-a4d2-82d814c250d6","CDC\mdb4","01/24/17 14:56:14","CDC\mdb4","01/24/17 14:56:14","e85a701a-cf57-4c98-91f9-b49198a05225"
30,1,"12d96196-00ae-4133-b0a7-44e4bcd67369","CDC\mdb4","01/24/17 14:56:14","CDC\mdb4","01/24/17 14:56:14","eef0b147-b5c0-4854-ba1d-c623d4be188e"
31,1,"e2a06c64-9a22-4834-8499-2b01e99a73ee","CDC\mdb4","01/24/17 14:56:15","CDC\mdb4","01/24/17 14:56:15","f457d4e2-ba70-4373-8559-c543462d3d0f"
32,1,"22d07494-a300-496b-8619-da5ba738f696","CDC\yct2","03/28/17 16:19:32","CDC\yct2","03/28/17 16:19:32","244da20f-41cc-4300-ad94-618004a51917"
33,1,"8b70589d-ffd2-4e4d-bc5a-0cfe7c46f7eb","CDC\yct2","03/28/17 16:28:30","CDC\yct2","03/28/17 16:28:30","e98ce2be-4446-439a-bb63-d9b4e690e3c3"
34,1,"98b7fded-eadc-40d1-b427-0aeedc2b8206","CDC\yct2","03/28/17 16:47:43","CDC\yct2","03/28/17 16:47:43","b5003bc5-1ab3-4ba2-8aea-9f3717c9682a"
